Title,Note,URL,Tags,Comment
Long Point State Park - Thousand Islands,,https://www.google.com/maps/place/Long+Point+State+Park+-+Thousand+Islands/data=!4m2!3m1!1s0x89d80e36dbc637bd:0xd51a90ce95da809c,,
Westcott Beach State Park,,https://www.google.com/maps/place/Westcott+Beach+State+Park/data=!4m2!3m1!1s0x89d814e50f2af067:0x8ca7266c81f4773f,,
Lakeside Beach State Park,,https://www.google.com/maps/place/Lakeside+Beach+State+Park/data=!4m2!3m1!1s0x89d411dd31faada9:0x32317528cd8dce5c,,
Golden Hill State Park,,https://www.google.com/maps/place/Golden+Hill+State+Park/data=!4m2!3m1!1s0x89d4655778403825:0xf748830dcb514dd0,,
Lake Harris,,https://www.google.com/maps/place/Lake+Harris/data=!4m2!3m1!1s0x4ccad6628c9a1f9f:0xbfb981375bf70f8,,
Wilmington Notch Campground,Road noise but close to Lake Placid,https://www.google.com/maps/place/Wilmington+Notch+Campground/data=!4m2!3m1!1s0x4ccafc75d4bc1e19:0xcc55832b09c4cdac,,
Meadowbrook Campground,Road noise but close to Lake Placid,https://www.google.com/maps/place/Meadowbrook+Campground/data=!4m2!3m1!1s0x4ccb1c8e93457447:0xe68cc1e48e22e65c,,
Grand Isle State Park,,https://www.google.com/maps/place/Grand+Isle+State+Park/data=!4m2!3m1!1s0x4cca1521fa65c2b1:0xd71133e1191e6a35,,
Scaroon Manor Campground,,https://www.google.com/maps/place/Scaroon+Manor+Campground/data=!4m2!3m1!1s0x89dff4795bce0ec3:0x91ba1e9b4ed1fb0e,,
Putnam Pond Campground,Possible issue with mosquitos.  Marsh nearby.,https://www.google.com/maps/place/Putnam+Pond+Campground/data=!4m2!3m1!1s0x4ccaacf3da8cbf2f:0x78617a186c1a7fa4,,
Paradox Pond Campground,,https://www.google.com/maps/place/Paradox+Pond+Campground/data=!4m2!3m1!1s0x4ccab3c936a76293:0x83b39fcebe7c4758,,
Lake Eaton Campground,Small sites.  Bad road.  Poorly maintained.,https://www.google.com/maps/place/Lake+Eaton+Campground/data=!4m2!3m1!1s0x4ccb345555555555:0x2b3359af1028336,,
Cumberland Bay State Park,,https://www.google.com/maps/place/Cumberland+Bay+State+Park/data=!4m2!3m1!1s0x4cca3ed2d09576c5:0x3080264c46d966e4,,
Nicks Lake Campground,,https://www.google.com/maps/place/Nicks+Lake+Campground/data=!4m2!3m1!1s0x89d8cac628d1d043:0x89953f804f24d6f8,,
Moffitt Beach State Campground,,https://www.google.com/maps/place/Moffitt+Beach+State+Campground/data=!4m2!3m1!1s0x89df0fe76997618b:0xae1b120291eec908,,
Limekiln State Campground,,https://www.google.com/maps/place/Limekiln+State+Campground/data=!4m2!3m1!1s0x89df48906d0a4a4b:0x7a7e9ae73245b9c6,,
Lewey Lake Campsite,,https://www.google.com/maps/place/Lewey+Lake+Campsite/data=!4m2!3m1!1s0x89df0e396b48f5c7:0x18ee5706efc706d7,,
Lake Durant State Campground,,https://www.google.com/maps/place/Lake+Durant+State+Campground/data=!4m2!3m1!1s0x4cccbba343e2bf99:0x52d809a3060ec43a,,
Golden Beach Campground,,https://www.google.com/maps/place/Golden+Beach+Campground/data=!4m2!3m1!1s0x89df423aaaaaaaab:0xeaa4de284aed5169,,
Eighth Lake Campground,,https://www.google.com/maps/place/Eighth+Lake+Campground/data=!4m2!3m1!1s0x89df423aaaaaaaab:0xb580b2d081ca6cbc,,
Meacham Lake Campground,,https://www.google.com/maps/place/Meacham+Lake+Campground/data=!4m2!3m1!1s0x4ccb9f2efc23aa31:0x732955a378b00a2e,,
Fish Creek Pond Campground,Some people complain about noisy neighbors and loud motorboats.  Maybe avoid on weekends?,https://www.google.com/maps/place/Fish+Creek+Pond+Campground/data=!4m2!3m1!1s0x4ccb130003b5a5c1:0x4d1eb72dd8a6e03,,
New Discovery State Park,,https://www.google.com/maps/place/New+Discovery+State+Park/data=!4m2!3m1!1s0x4cb453289b776e59:0xb85625be02f8cb01,,
Little River State Park,,https://www.google.com/maps/place/Little+River+State+Park/data=!4m2!3m1!1s0x4cb599726e86d0f3:0x388e118ff33cb0e6,,
Smugglers' Notch State Park Campground,,https://www.google.com/maps/place/Smugglers'+Notch+State+Park+Campground/data=!4m2!3m1!1s0x4cb592257d0d73b9:0xaa7bddc78b5ffe32,,
Elmore State Park,,https://www.google.com/maps/place/Elmore+State+Park/data=!4m2!3m1!1s0x4cb5bf9e5f9f869f:0x972d27a131722020,,
Crown Point Campground,,https://www.google.com/maps/place/Crown+Point+Campground/data=!4m2!3m1!1s0x4ccaa15e01b82f03:0x6ddd499058504528,,
Northampton Beach Campground,,https://www.google.com/maps/place/Northampton+Beach+Campground/data=!4m2!3m1!1s0x89de565bd2b85287:0x5a61f44ba392f8c4,,
Buck Pond Campground,,https://www.google.com/maps/place/Buck+Pond+Campground/data=!4m2!3m1!1s0x4ccba796df1950f9:0x5ac4eb7435e4dfc2,,
Rollins Pond Campground,,https://www.google.com/maps/place/Rollins+Pond+Campground/data=!4m2!3m1!1s0x4ccb130003b5a5c1:0x40d0371323746dcd,,
West Thompson Lake Campground,,https://www.google.com/maps/place/West+Thompson+Lake+Campground/data=!4m2!3m1!1s0x89e426d1b8f72d59:0x4702620570875132,,
Fresh Gardens,Hipcamp,https://www.google.com/maps/place/Fresh+Gardens/data=!4m2!3m1!1s0x88d9e6e712e9b143:0xc8348624fe73d23c,,
"25°26'45.4""N 80°32'02.9""W",Gate to the Keys (Hipcamp),"https://www.google.com/maps/search/25.4459567,-80.53414",,
John Pennekamp Camp Area,,https://www.google.com/maps/place/John+Pennekamp+Camp+Area/data=!4m2!3m1!1s0x88d7694a36c266ed:0x7e23cae1c90025be,,
Bahia Honda State Park RV Campground,,https://www.google.com/maps/place/Bahia+Honda+State+Park+RV+Campground/data=!4m2!3m1!1s0x88d0e306ac2096ed:0x6cc552a5e4ce9085,,
Faver-Dykes State Park Campground,,https://www.google.com/maps/place/Faver-Dykes+State+Park+Campground/data=!4m2!3m1!1s0x88e690b34a49cbd9:0x296361cf171b8693,,
Jonathan Dickinson State Park River Campground,,https://www.google.com/maps/place/Jonathan+Dickinson+State+Park+River+Campground/data=!4m2!3m1!1s0x88ded7a01a651aa1:0xe6681e80af78805b,,
Tomoka State Park Campground,,https://www.google.com/maps/place/Tomoka+State+Park+Campground/data=!4m2!3m1!1s0x88e6c364d338a513:0x3bb3ac50cbd68d8d,,
Brevort Lake Campground,,https://www.google.com/maps/place/Brevort+Lake+Campground/data=!4m2!3m1!1s0x4d4a1b941c5a2a33:0xf2a63eea8ef1b16e,,
D. H. Day Campground,,https://www.google.com/maps/place/D.+H.+Day+Campground/data=!4m2!3m1!1s0x881e1dd159c02ba7:0xa6d09ccbaa97e942,,
Davis Bayou Campground,,https://www.google.com/maps/place/Davis+Bayou+Campground/data=!4m2!3m1!1s0x889c09daf0803105:0x2cee302c314c47cc,,
Fort Pickens Campground,,https://www.google.com/maps/place/Fort+Pickens+Campground/data=!4m2!3m1!1s0x8890b9d430e4e2ed:0xd1e38ab558ef1c9b,,
Frisco Campground,,https://www.google.com/maps/place/Frisco+Campground/data=!4m2!3m1!1s0x89a431e553fe7733:0x52d686e67240f5d6,,
Salt Springs Recreation Area,,https://www.google.com/maps/place/Salt+Springs+Recreation+Area/data=!4m2!3m1!1s0x88e6459df10f0e29:0xcd70539b64b8cbbe,,
St. Lucie South Campground,,https://www.google.com/maps/place/St.+Lucie+South+Campground/data=!4m2!3m1!1s0x88dec4aee64f3a0f:0x369fb84e2eda25f1,,
Ortona South Lock Campground,,https://www.google.com/maps/place/Ortona+South+Lock+Campground/data=!4m2!3m1!1s0x88dbf439e668c843:0x39468ad53b43e09d,,
W.P. Franklin North Campground,,https://www.google.com/maps/place/W.P.+Franklin+North+Campground/data=!4m2!3m1!1s0x88db6fe18f93a777:0xf3a23289302c3958,,
Mitchell Landing Campground,,https://www.google.com/maps/place/Mitchell+Landing+Campground/data=!4m2!3m1!1s0x88da19c0d5d36bfb:0x7e5a054ddde42a7c,,
Burns Lake Campground - Big Cypress National Preserve,,https://www.google.com/maps/place/Burns+Lake+Campground+-+Big+Cypress+National+Preserve/data=!4m2!3m1!1s0x88da46bffad1fcd9:0x85359a34df0278da,,
Monument Lake Campground,,https://www.google.com/maps/place/Monument+Lake+Campground/data=!4m2!3m1!1s0x88da392bf9b0d5d1:0xebdc274f55ee01c9,,
Midway Campground,,https://www.google.com/maps/place/Midway+Campground/data=!4m2!3m1!1s0x88da3cab73e09f71:0xda7ef5ec090b63e3,,
Collier-Seminole State Park,,https://www.google.com/maps/place/Collier-Seminole+State+Park/data=!4m2!3m1!1s0x88daf9e4a770c555:0x9e89dbef5f75104,,
Big Lagoon State Park Campground,,https://www.google.com/maps/place/Big+Lagoon+State+Park+Campground/data=!4m2!3m1!1s0x8890af862553da6d:0x1090a73b7a53d1b1,,
Henderson Beach State Park Campers Beach,,https://www.google.com/maps/place/Henderson+Beach+State+Park+Campers+Beach/data=!4m2!3m1!1s0x889145006e5c7c21:0x61d70049f46b257f,,
Camping Area at St Andrew's State Park,,https://www.google.com/maps/place/Camping+Area+at+St+Andrew's+State+Park/data=!4m2!3m1!1s0x8893864b81c9ce67:0xb045b2a294134622,,
St Joseph Peninsula Campground,,https://www.google.com/maps/place/St+Joseph+Peninsula+Campground/data=!4m2!3m1!1s0x88949246283de207:0x169d8f69690924c1,,
Sebastian Inlet State Park Campground,,https://www.google.com/maps/place/Sebastian+Inlet+State+Park+Campground/data=!4m2!3m1!1s0x88de420afdb8983f:0x12aa2808a0841f07,,
Camp Grayton Beach State Park Campground,,https://www.google.com/maps/place/Camp+Grayton+Beach+State+Park+Campground/data=!4m2!3m1!1s0x8893e5e0d88d57c5:0xf0aaa6702367f48d,,
Saint George Island State Campground,,https://www.google.com/maps/place/Saint+George+Island+State+Campground/data=!4m2!3m1!1s0x88eb471d9b935e9b:0xf0710726ea35199,,
"39°01'24.3""N 78°42'16.2""W",Squirrel Gap campsite #5,"https://www.google.com/maps/search/39.0234111,-78.7045067",,
"39°00'56.1""N 78°42'15.3""W",Squirrel Gap campsite #4,"https://www.google.com/maps/search/39.0155769,-78.7042442",,
"39°02'45.9""N 78°40'22.9""W",Squirrel Gap campsite #3,"https://www.google.com/maps/search/39.0460829,-78.6730331",,
"39°04'03.1""N 78°38'41.5""W",Squirrel Gap campsite #2,"https://www.google.com/maps/search/39.0675294,-78.644858",,
"39°04'00.5""N 78°38'23.9""W",Squirrel Gap campsite #1,"https://www.google.com/maps/search/39.0667996,-78.6399636",,
"38°29'28.4""N 79°12'47.7""W",campsite ~1/4 mi NE of Hone Quarry Ridge Trail,"https://www.google.com/maps/search/38.4912219,-79.2132527",,
"38°29'33.5""N 79°12'38.9""W",campsite ~1/2 mi NE of Hone Quarry Ridge Trail,"https://www.google.com/maps/search/38.4926299,-79.2107964",,
"38°30'29.5""N 79°11'20.1""W",campsite ~1/2 mile west of Flagpole knob,"https://www.google.com/maps/search/38.5081849,-79.1889161",,
"38°30'31.4""N 79°11'13.2""W",campsite just west of Flagpole Knob,"https://www.google.com/maps/search/38.5087341,-79.1869879",,
"38°30'03.3""N 79°12'27.3""W",campsite at Flagpole rd & Forest rd 85-4,"https://www.google.com/maps/search/38.5009091,-79.2075933",,
Silver Lake State Park Campground,,https://www.google.com/maps/place/Silver+Lake+State+Park+Campground/data=!4m2!3m1!1s0x881bf6ab7dcd035b:0xc05da6fb16f0732b,,
Cheyenne Mountain State Park,,https://www.google.com/maps/place/Cheyenne+Mountain+State+Park/data=!4m2!3m1!1s0x871342c50fa13659:0x2d6160d05a2ec181,,
Cherry Creek State Park Campground,,https://www.google.com/maps/place/Cherry+Creek+State+Park+Campground/data=!4m2!3m1!1s0x876c89d79086737b:0x9d93e196570037d4,,
Tahquamenon Falls State Park Rivermouth Campgrounds,,https://www.google.com/maps/place/Tahquamenon+Falls+State+Park+Rivermouth+Campgrounds/data=!4m2!3m1!1s0x4d49b82d17b640af:0xfe76e96787979bc4,,
"41°17'48.6""N 79°53'16.8""W",Hog Wild Farm,"https://www.google.com/maps/search/41.2968297,-79.8880102",,
"40°31'15.1""N 78°52'37.6""W",,"https://www.google.com/maps/search/40.5208523,-78.8771042",,
Reed & Green Campground,,https://www.google.com/maps/place/Reed+%26+Green+Campground/data=!4m2!3m1!1s0x4d491c9ff60f1183:0xed1962c8283adde2,,
Lower Falls Hemlock Campground,,https://www.google.com/maps/place/Lower+Falls+Hemlock+Campground/data=!4m2!3m1!1s0x4d49af30ca833123:0x1ae9bfe54fda8025,,
Lake Superior State Forest Campground,,https://www.google.com/maps/place/Lake+Superior+State+Forest+Campground/data=!4m2!3m1!1s0x4d492152e13da1cb:0x36778156df9ba79f,,
Blind Sucker #2 State Forest Campground,,https://www.google.com/maps/place/Blind+Sucker+%232+State+Forest+Campground/data=!4m2!3m1!1s0x4d4923fd128c1831:0x4aec205e30b58a79,,
Pike Lake State Forest Campground,,https://www.google.com/maps/place/Pike+Lake+State+Forest+Campground/data=!4m2!3m1!1s0x4d4905599e38c753:0x5483d5976d7a87e8,,
Two Hearted River State Forest Campground,,https://www.google.com/maps/place/Two+Hearted+River+State+Forest+Campground/data=!4m2!3m1!1s0x4d49023399087c1f:0x116c3c8d03478f9,,
Culhane Lake State Forest Campground,,https://www.google.com/maps/place/Culhane+Lake+State+Forest+Campground/data=!4m2!3m1!1s0x4d490055d2734b59:0xdd75548760a017de,,
Bodi Lake State Forest Campground,,https://www.google.com/maps/place/Bodi+Lake+State+Forest+Campground/data=!4m2!3m1!1s0x4d49006bebffd263:0x3074fe58062e4172,,
Andrus Lake State Forest Campground,,https://www.google.com/maps/place/Andrus+Lake+State+Forest+Campground/data=!4m2!3m1!1s0x4d49b4beb3a04291:0x55a8cb329484caa3,,
Tuckahoe State Park Campground,,https://www.google.com/maps/place/Tuckahoe+State+Park+Campground/data=!4m2!3m1!1s0x89b870393658ca3d:0x9cde330497d5ef78,,
Martinak State Park,,https://www.google.com/maps/place/Martinak+State+Park/data=!4m2!3m1!1s0x89b8669b053cb18b:0x1bbd2174d452ac80,,
Just Plane Adventures,,https://www.google.com/maps/place/Just+Plane+Adventures/data=!4m2!3m1!1s0x89b540fe6418ab23:0xe85be957c2e92e32,,
Riverside Cabins & RV Park,,https://www.google.com/maps/place/Riverside+Cabins+%26+RV+Park/data=!4m2!3m1!1s0x89b5161babccfa2f:0xf0da8d23ea1bbfc5,,
Five River Campgrounds,,https://www.google.com/maps/place/Five+River+Campgrounds/data=!4m2!3m1!1s0x884ac3dabab1fe49:0x3823f874cfa1ec98,,
Brooklyn Heights Riverfront Campground,,https://www.google.com/maps/place/Brooklyn+Heights+Riverfront+Campground/data=!4m2!3m1!1s0x884ac5f5222e9735:0x1703fff75ca1f0b3,,
20561 Park Hall Rd,,https://www.google.com/maps/place/20561+Park+Hall+Rd/data=!4m2!3m1!1s0x89c9e67858fbc87f:0x1cd005fd54f215bf,,
Burke Lake Campgrounds,,https://www.google.com/maps/place/Burke+Lake+Campgrounds/data=!4m2!3m1!1s0x89b651889c4ea59b:0x116aa6ed3934f702,,
Lake Fairfax Park Campground,,https://www.google.com/maps/place/Lake+Fairfax+Park+Campground/data=!4m2!3m1!1s0x89b637e4a64a9b85:0x4244737c5f52ead6,,
"40°19'49.8""N 78°26'07.9""W",,"https://www.google.com/maps/search/40.3305011,-78.4355388",,
"39°27'44.5""N 77°44'38.2""W",,"https://www.google.com/maps/search/39.4623649,-77.7439473",,
"39°54'01.5""N 78°17'44.8""W",,"https://www.google.com/maps/search/39.9004111,-78.2957679",,
"39°42'12.2""N 78°06'27.0""W",,"https://www.google.com/maps/search/39.7034004,-78.1074875",,
Lower Ted Lake Parking,requires Thompson WMA permit,https://www.google.com/maps/place/Lower+Ted+Lake+Parking/data=!4m2!3m1!1s0x89b5d92271827559:0xa98f5761504eba1a,,
Thompson Lake Parking Area,,https://www.google.com/maps/place/Thompson+Lake+Parking+Area/data=!4m2!3m1!1s0x89b5decf70431ee7:0x46c56b8fb23abc33,,
Weston Wildlife Management Area,Weston WMA permit required,https://www.google.com/maps/place/Weston+Wildlife+Management+Area/data=!4m2!3m1!1s0x89b689d3e8d5dcdd:0xf4ab00ad9be12d60,,
1253 Taylor Mountain Rd,Rapidan WMA permit required,https://www.google.com/maps/place/1253+Taylor+Mountain+Rd/data=!4m2!3m1!1s0x89b467d0b15b2eaf:0xd8a1e4bc4c4027c9,,
State Rte 675,Rapidan WMA permit required,https://www.google.com/maps/place/State+Rte+675/data=!4m2!3m1!1s0x89b469d2d3a1ad67:0x410784b67e2f78e9,,
300 Cobblestone Row,Rapidan WMA permit required,https://www.google.com/maps/place/300+Cobblestone+Row/data=!4m2!3m1!1s0x89b44205d3aceb17:0xcffa5c3fe9f9e44b,,
3369 Garth Rd,Rapidan WMA permit required,https://www.google.com/maps/place/3369+Garth+Rd/data=!4m2!3m1!1s0x89b469f962426ca1:0x461a1cdfc54517b5,,
White Deer Campsite,PA State Forest campsite.  https://pennsylvaniastateparks.reserveamerica.com/camping/delaware-state-forest/r/campsiteDetails.do?contractCode=PA&siteId=23610&parkId=880251,https://www.google.com/maps/place/White+Deer+Campsite/data=!4m2!3m1!1s0x89c4a503e99f4d9f:0xc5ce248c3cbb6a92,,
"41°19'44.3""N 75°01'28.9""W",PA State Forest site.  https://pennsylvaniastateparks.reserveamerica.com/camping/delaware-state-forest/r/campsiteDetails.do?contractCode=PA&siteId=23609&parkId=880251,"https://www.google.com/maps/search/41.32897,-75.02468",,
Camp Roosevelt Recreation Area,,https://www.google.com/maps/place/Camp+Roosevelt+Recreation+Area/data=!4m2!3m1!1s0x89b452de29a27013:0x11e1a9592f76432,,
Hidden Valley Campground,,https://www.google.com/maps/place/Hidden+Valley+Campground/data=!4m2!3m1!1s0x884c99645f96dd4f:0x716280441c5c6977,,
Blowing Springs Campground,,https://www.google.com/maps/place/Blowing+Springs+Campground/data=!4m2!3m1!1s0x884c9a8d4904d611:0xfdba33da3ad0c88b,,
McClintic Point Primitive Campground,All sites claim to accommodate 21 feet RVs but will probably handle a few feet more,https://www.google.com/maps/place/McClintic+Point+Primitive+Campground/data=!4m2!3m1!1s0x884c8fd5ee14ca59:0xb761fbc30eb66998,,
Laurel Fork Campground,,https://www.google.com/maps/place/Laurel+Fork+Campground/data=!4m2!3m1!1s0x884b23aa7e6f2443:0x232601da5c967161,,
Little Fort Campground,May be tent-only.  Some reviews have said not enough room for even a small RV.,https://www.google.com/maps/place/Little+Fort+Campground/data=!4m2!3m1!1s0x89b5b1b24f090589:0x14af4ab9b78ca0c3,,
Tennison Bay Campground,,https://www.google.com/maps/place/Tennison+Bay+Campground/data=!4m2!3m1!1s0x4d4d475cd3ffdcf3:0xebfead0ce2f44311,,
South Nicolet Bay Campground,,https://www.google.com/maps/place/South+Nicolet+Bay+Campground/data=!4m2!3m1!1s0x4d4d47fafd87737f:0x5c296a9c8e3f79b9,,
Potawatomi State Park,,https://www.google.com/maps/place/Potawatomi+State+Park/data=!4m2!3m1!1s0x881d50fdd19af9f5:0xaddc3355211eba8a,,
Rifrafters Campground,Sites appear to be attractive and well-spaced.  Back-in/30A/water sites for 22 ft RVs are about $41,https://www.google.com/maps/place/Rifrafters+Campground/data=!4m2!3m1!1s0x884ebeb4767e02b3:0xc3c7b503cbdfbe99,,
Glade Creek Campground,,https://www.google.com/maps/place/Glade+Creek+Campground/data=!4m2!3m1!1s0x884e91426cf3c9db:0x5ac58581c7c9a5fb,,
Gauley Tailwaters Campground,,https://www.google.com/maps/place/Gauley+Tailwaters+Campground/data=!4m2!3m1!1s0x884ea957e7d5e2eb:0x251f68de22c03c7e,,
War Ridge/Backus Mountain Campground,,https://www.google.com/maps/place/War+Ridge%2FBackus+Mountain+Campground/data=!4m2!3m1!1s0x884e9b90f0fd8389:0x5d2e96fdfe31602b,,
Chestnut Creek Campground,Primarily a tent campground but call ahead to see if they can accommodate a small camper,https://www.google.com/maps/place/Chestnut+Creek+Campground/data=!4m2!3m1!1s0x884ebbe572fbde87:0xb5778c9c90270ba8,,
Holland State Park,,https://www.google.com/maps/place/Holland+State+Park/data=!4m2!3m1!1s0x8819f4e4e261a461:0xaf80ae12a1723586,,
Lazy A Campground,RV sites $40/night 2 person max,https://www.google.com/maps/place/Lazy+A+Campground/data=!4m2!3m1!1s0x89ca085afd54f5e9:0x75c3e9fe001de659,,
Buffalo Gap Retreat,"There are three RV sites in the creekside area, $40 per night",https://www.google.com/maps/place/Buffalo+Gap+Retreat/data=!4m2!3m1!1s0x89b5894f08b5bbb9:0x104d23fad4de9017,,
Horseshoe Recreation and Campground Area,,https://www.google.com/maps/place/Horseshoe+Recreation+and+Campground+Area/data=!4m2!3m1!1s0x884ac786acaeae07:0xb253ccb5f809e9aa,,
Spring Gap Campground,,https://www.google.com/maps/place/Spring+Gap+Campground/data=!4m2!3m1!1s0x89ca865b4ba05751:0xef1b597c282c367c,,
15 Mile Creek Campground,,https://www.google.com/maps/place/15+Mile+Creek+Campground/data=!4m2!3m1!1s0x89ca6ea0309a7ff7:0xc3e9fc584f6f9670,,
Fahnestock State Park Campground,,https://www.google.com/maps/place/Fahnestock+State+Park+Campground/data=!4m2!3m1!1s0x89dd4a16d4e4fb3d:0x1e571eaa102dd86b,,
Watermelon Park & RV Campground,,https://www.google.com/maps/place/Watermelon+Park+%26+RV+Campground/data=!4m2!3m1!1s0x89b5e1eff005343f:0x5ea1a0db0ecfacd4,,
"36°50'10.0""N 81°04'12.0""W",,"https://www.google.com/maps/search/36.836113,-81.07",,
Raccoon Branch Campground,,https://www.google.com/maps/place/Raccoon+Branch+Campground/data=!4m2!3m1!1s0x8851cea12a7cd14f:0x86ff78c8f6e3174,,
Hurricane Campground,,https://www.google.com/maps/place/Hurricane+Campground/data=!4m2!3m1!1s0x8851cb68f8e9f685:0xeaa24388a37dacd2,,
Comers Rock Recreation Area,,https://www.google.com/maps/place/Comers+Rock+Recreation+Area/data=!4m2!3m1!1s0x8851c30be790cbb5:0xdae8397c735fe56a,,
Beartree Recreation Area,,https://www.google.com/maps/place/Beartree+Recreation+Area/data=!4m2!3m1!1s0x885047fd143559cd:0xb9172504a0a79e93,,
The Pines Campground,,https://www.google.com/maps/place/The+Pines+Campground/data=!4m2!3m1!1s0x884cff0ad6001e2d:0x833811aab61e377a,,
Scales Campground,Forest service campground.  Reports of very rough road that presented some challenges for a Subaru Forester.,https://www.google.com/maps/place/Scales+Campground/data=!4m2!3m1!1s0x8851ca933b5d52e5:0xcf267c53b7800460,,
Stony Fork Campground,,https://www.google.com/maps/place/Stony+Fork+Campground/data=!4m2!3m1!1s0x884e1f7f78f782ed:0xf128e8c7b60fc592,,
"37°01'28.3""N 81°10'34.0""W","forest service, good views, rough road","https://www.google.com/maps/search/37.02454,-81.176098",,
"36°54'02.3""N 81°02'13.9""W",WMA permit required,"https://www.google.com/maps/search/36.900631,-81.037193",,
"36°40'32.6""N 80°48'49.9""W",WMA permit required,"https://www.google.com/maps/search/36.67572,-80.813866",,
White Rocks Campground,,https://www.google.com/maps/place/White+Rocks+Campground/data=!4m2!3m1!1s0x884dc881a4f263b7:0x31e57f5f3d47854e,,
"37°45'37.6""N 79°11'44.6""W","Camping area adjacent to AT, a large clearing used by a lot of AT thru-hikers.  Bumpy dirt road accessible by standard sedan.","https://www.google.com/maps/search/37.760449,-79.195725",,
"37°50'51.3""N 79°07'19.3""W","Camping areas on rt826/Meadows lane, right off route 56.  Meadows lane is a fire road to upper falls parking lot.  Sign says 4WD but apparently many sedans are seen on the road.","https://www.google.com/maps/search/37.84758,-79.12203",,
"36°51'01.6""N 82°04'43.8""W",WMA permit required,"https://www.google.com/maps/search/36.850441,-82.078835",,
Brandywine Lake Campground,,https://www.google.com/maps/place/Brandywine+Lake+Campground/data=!4m2!3m1!1s0x89b4c589fee38de3:0xac8129f92184c2c0,,
Hone Quarry Campground,,https://www.google.com/maps/place/Hone+Quarry+Campground/data=!4m2!3m1!1s0x89b4b895124599d7:0x7b36ee8c67c9d155,,
Todd Lake Recreation Area Campground,,https://www.google.com/maps/place/Todd+Lake+Recreation+Area+Campground/data=!4m2!3m1!1s0x89b4b1ad975c44c7:0xc132f17952e469b2,,
North River Campground,,https://www.google.com/maps/place/North+River+Campground/data=!4m2!3m1!1s0x89b4b00c431853cf:0x618403af1cf4ab24,,
Babcock State Park Campground,,https://www.google.com/maps/place/Babcock+State+Park+Campground/data=!4m2!3m1!1s0x884ea2fc11a14177:0x54958b810b074127,,
Greenbrier State Forest Campground,,https://www.google.com/maps/place/Greenbrier+State+Forest+Campground/data=!4m2!3m1!1s0x884c4f000fb3b7c3:0xe6ba43fc631059a6,,
Kumbrabow Crossing,,https://www.google.com/maps/place/Kumbrabow+Crossing/data=!4m2!3m1!1s0x884b090073c1e685:0x6cdb993e915bb1c1,,
Riverside Campground,,https://www.google.com/maps/place/Riverside+Campground/data=!4m2!3m1!1s0x884c7c87f37636df:0x790861d48ac32eda,,
Beaver Creek Campground,,https://www.google.com/maps/place/Beaver+Creek+Campground/data=!4m2!3m1!1s0x884c8780fd87721b:0x1013a2eb720d4f26,,
Wolf Gap Recreation Area,,https://www.google.com/maps/place/Wolf+Gap+Recreation+Area/data=!4m2!3m1!1s0x89b507c53ce6b5b5:0x133e4a2aad96720f,,
Elizabeth Furnace Family Campground,,https://www.google.com/maps/place/Elizabeth+Furnace+Family+Campground/data=!4m2!3m1!1s0x89b5b8496e42b17f:0x153561bef204c6db,,
"38°38'57.0""N 79°51'43.3""W",Alongside railroad tracks.  Accessible by bumpy forest service road.,"https://www.google.com/maps/search/38.649158,-79.862029",,
Trout Pond Campground,,https://www.google.com/maps/place/Trout+Pond+Campground/data=!4m2!3m1!1s0x89b508bb16e885af:0x56a34c127bcc2f26,,
"38°37'47.1""N 79°52'55.7""W",,"https://www.google.com/maps/search/38.6297503,-79.8821375",,
"38°34'13.6""N 79°55'59.3""W",,"https://www.google.com/maps/search/38.570451,-79.9331491",,
Dispersed Camping - Monongahela National Forest,,https://www.google.com/maps/place/Dispersed+Camping+-+Monongahela+National+Forest/data=!4m2!3m1!1s0x884b0dd6957f972d:0xffd2e4945593e169,,
Army Camp Rd Campground,,https://www.google.com/maps/place/Army+Camp+Rd+Campground/data=!4m2!3m1!1s0x884e9308ad2207ef:0x1950ee2d0cec5152,,
"38°57'53.8""N 79°20'40.8""W",,"https://www.google.com/maps/search/38.9649521,-79.3446576",,
"38°37'04.3""N 79°40'35.6""W",,"https://www.google.com/maps/search/38.61785,-79.676544",,
Seven Mile Campground,,https://www.google.com/maps/place/Seven+Mile+Campground/data=!4m2!3m1!1s0x884b7b5460fc9549:0xabb39bfe1ccc9573,,
"38°17'43.7""N 80°30'57.9""W",,"https://www.google.com/maps/search/38.29547,-80.51607",,
Big Rock Campground,,https://www.google.com/maps/place/Big+Rock+Campground/data=!4m2!3m1!1s0x884bf5c72c6bd3ef:0xea621ba187b56a9a,,
Cranberry Campground,,https://www.google.com/maps/place/Cranberry+Campground/data=!4m2!3m1!1s0x884b8b3877712ffd:0x8ed7add384206ab,,
Little River Campground,,https://www.google.com/maps/place/Little+River+Campground/data=!4m2!3m1!1s0x884b3d9e5c718b9f:0x994bbe7904e67821,,
Island Campground,,https://www.google.com/maps/place/Island+Campground/data=!4m2!3m1!1s0x884b3e52275dd011:0x6af09534afa96385,,
Grandview Sandbar Campground,,https://www.google.com/maps/place/Grandview+Sandbar+Campground/data=!4m2!3m1!1s0x884e910cabcc330b:0x58b9ef19d8958d44,,
"37°25'26.7""N 80°40'34.7""W",,"https://www.google.com/maps/search/37.42407,-80.67631",,
"37°57'34.4""N 80°04'13.0""W",,"https://www.google.com/maps/search/37.959546,-80.070289",,
